id,nombre,fecha_ingreso,edad,sexo,fecha_retiro,cargo
34790,Trabajador_34790,2025-08-10,44,M,2025-10-13,Ingeniero
34791,Trabajador_34791,2022-07-27,21,M,,Director
34792,Trabajador_34792,2024-12-08,44,F,,Analista
34793,Trabajador_34793,2025-05-09,27,M,,Analista
34794,Trabajador_34794,2025-06-28,31,M,,Director
34795,Trabajador_34795,2025-04-10,38,F,,Coordinador
34796,Trabajador_34796,2024-03-19,27,M,,Coordinador
34797,Trabajador_34797,2022-09-12,53,M,2024-03-03,Coordinador
34798,Trabajador_34798,2023-04-20,41,M,,Analista
34799,Trabajador_34799,2024-04-03,19,F,,Coordinador
34800,Trabajador_34800,2023-10-03,52,M,,Consultor
34801,Trabajador_34801,2024-09-08,46,M,,Director
34802,Trabajador_34802,2021-05-11,26,F,2022-10-06,Director
34803,Trabajador_34803,2024-11-08,50,F,,Ingeniero
34804,Trabajador_34804,2025-07-28,24,F,,Ingeniero
34805,Trabajador_34805,2023-03-11,32,F,,Analista
34806,Trabajador_34806,2024-09-25,56,M,,Gerente
34807,Trabajador_34807,2023-03-19,38,M,,Consultor
34808,Trabajador_34808,2022-11-04,33,M,2025-04-21,Gerente
34809,Trabajador_34809,2023-11-18,59,M,,Gerente
34810,Trabajador_34810,2021-08-19,38,F,2021-09-30,Analista
34811,Trabajador_34811,2024-10-08,56,F,,Gerente
34812,Trabajador_34812,2025-10-08,28,F,,Coordinador
34813,Trabajador_34813,2020-12-14,34,F,,Analista
34814,Trabajador_34814,2021-02-14,61,M,2022-03-27,Ingeniero
34815,Trabajador_34815,2023-01-07,18,F,2024-01-28,Gerente
34816,Trabajador_34816,2022-11-16,55,M,,Director
34817,Trabajador_34817,2021-05-23,19,M,2025-05-19,Analista
34818,Trabajador_34818,2022-08-19,22,F,,Auxiliar
34819,Trabajador_34819,2021-04-14,36,F,2024-08-20,Gerente
34820,Trabajador_34820,2021-03-24,30,M,2023-07-13,Consultor
34821,Trabajador_34821,2021-03-05,29,M,2024-12-03,Analista
34822,Trabajador_34822,2024-10-13,42,F,,Director
34823,Trabajador_34823,2024-07-16,55,F,,Analista
34824,Trabajador_34824,2025-07-28,54,M,,Ingeniero
34825,Trabajador_34825,2020-07-25,48,M,2022-07-20,Consultor
34826,Trabajador_34826,2025-09-01,48,F,,Coordinador
34827,Trabajador_34827,2024-05-11,53,M,2025-08-10,Ingeniero
34828,Trabajador_34828,2023-06-28,61,M,2025-09-27,Ingeniero
34829,Trabajador_34829,2024-09-02,36,F,,Auxiliar
34830,Trabajador_34830,2024-08-10,42,M,,Ingeniero
34831,Trabajador_34831,2024-07-03,27,M,,Director
34832,Trabajador_34832,2021-04-23,51,F,2023-09-14,Consultor
34833,Trabajador_34833,2024-05-20,60,F,2024-08-11,Consultor
34834,Trabajador_34834,2024-09-01,56,F,2025-04-20,Consultor
34835,Trabajador_34835,2022-01-24,18,M,,Consultor
34836,Trabajador_34836,2022-03-10,39,M,2025-10-14,Consultor
34837,Trabajador_34837,2025-04-25,29,F,,Consultor
34838,Trabajador_34838,2025-04-02,41,M,,Consultor
34839,Trabajador_34839,2025-06-12,61,M,,Ingeniero
34840,Trabajador_34840,2023-06-12,49,F,2025-11-26,Gerente
34841,Trabajador_34841,2023-08-02,64,M,,Analista
34842,Trabajador_34842,2023-02-15,52,M,2023-05-21,Gerente
34843,Trabajador_34843,2022-10-14,29,F,2023-08-04,Auxiliar
34844,Trabajador_34844,2025-01-26,49,F,2025-03-21,Consultor
34845,Trabajador_34845,2020-08-03,35,M,2021-09-10,Coordinador
34846,Trabajador_34846,2025-12-14,20,M,,Director
34847,Trabajador_34847,2024-01-10,27,M,2025-12-21,Analista
34848,Trabajador_34848,2024-03-26,44,M,2024-05-01,Consultor
34849,Trabajador_34849,2021-09-12,43,M,2025-07-19,Auxiliar
34850,Trabajador_34850,2021-08-06,37,M,,Ingeniero
34851,Trabajador_34851,2024-11-25,23,F,,Auxiliar
34852,Trabajador_34852,2023-08-22,51,M,2025-02-10,Gerente
34853,Trabajador_34853,2021-02-26,30,M,,Analista
34854,Trabajador_34854,2025-10-03,50,M,,Director
34855,Trabajador_34855,2021-08-21,42,F,2023-12-25,Coordinador
34856,Trabajador_34856,2021-03-25,39,M,,Analista
34857,Trabajador_34857,2020-01-10,60,M,2022-03-03,Director
34858,Trabajador_34858,2024-03-12,25,F,,Gerente
34859,Trabajador_34859,2024-04-20,21,M,2025-05-18,Analista
34860,Trabajador_34860,2025-07-01,62,F,,Auxiliar
34861,Trabajador_34861,2021-02-17,27,F,2023-11-02,Analista
34862,Trabajador_34862,2022-06-11,60,M,2023-05-13,Ingeniero
34863,Trabajador_34863,2025-06-02,62,M,,Consultor
34864,Trabajador_34864,2025-01-01,55,M,,Director
34865,Trabajador_34865,2023-07-21,30,F,2025-07-08,Ingeniero
34866,Trabajador_34866,2024-10-06,36,M,2025-05-12,Gerente
34867,Trabajador_34867,2025-06-08,65,M,,Coordinador
34868,Trabajador_34868,2024-04-21,18,F,,Auxiliar
34869,Trabajador_34869,2025-01-28,27,M,,Auxiliar
34870,Trabajador_34870,2025-09-14,30,F,,Analista
34871,Trabajador_34871,2024-05-18,58,F,2025-05-02,Consultor
34872,Trabajador_34872,2023-03-23,32,M,,Consultor
34873,Trabajador_34873,2021-08-15,24,F,2023-09-26,Coordinador
34874,Trabajador_34874,2024-05-26,50,M,2025-04-25,Coordinador
34875,Trabajador_34875,2021-07-19,30,M,2022-08-03,Auxiliar
34876,Trabajador_34876,2024-04-12,18,M,,Coordinador
34877,Trabajador_34877,2024-02-19,23,M,2025-03-17,Consultor
34878,Trabajador_34878,2022-01-11,43,M,2025-03-02,Consultor
34879,Trabajador_34879,2025-08-22,54,F,,Consultor
34880,Trabajador_34880,2023-04-03,44,F,2023-09-07,Coordinador
34881,Trabajador_34881,2025-10-09,65,F,,Ingeniero
34882,Trabajador_34882,2024-02-19,50,M,2024-03-31,Director
34883,Trabajador_34883,2025-05-12,30,F,,Ingeniero
34884,Trabajador_34884,2023-06-27,63,M,,Ingeniero
34885,Trabajador_34885,2021-04-14,48,M,2021-09-08,Director
34886,Trabajador_34886,2023-11-25,35,F,,Auxiliar
34887,Trabajador_34887,2024-10-05,48,F,,Ingeniero
34888,Trabajador_34888,2025-07-10,48,F,,Director
34889,Trabajador_34889,2023-02-25,54,M,2024-11-02,Coordinador
34890,Trabajador_34890,2022-06-05,23,F,,Gerente
34891,Trabajador_34891,2025-07-01,35,M,,Consultor
34892,Trabajador_34892,2025-01-14,32,M,,Gerente
34893,Trabajador_34893,2024-05-11,24,F,,Auxiliar
34894,Trabajador_34894,2021-11-21,40,F,2025-01-31,Coordinador
34895,Trabajador_34895,2020-11-27,22,F,2023-03-30,Analista
34896,Trabajador_34896,2025-11-10,31,F,,Ingeniero
34897,Trabajador_34897,2022-05-09,30,M,,Coordinador
34898,Trabajador_34898,2024-12-06,63,M,,Consultor
34899,Trabajador_34899,2025-05-18,56,M,,Director
34900,Trabajador_34900,2023-11-14,45,M,2025-04-01,Director
34901,Trabajador_34901,2023-05-11,47,M,2024-07-10,Coordinador
34902,Trabajador_34902,2022-05-26,47,M,,Ingeniero
34903,Trabajador_34903,2025-01-18,36,F,,Consultor
34904,Trabajador_34904,2022-03-24,38,M,2024-12-22,Consultor
34905,Trabajador_34905,2024-04-23,22,M,,Consultor
34906,Trabajador_34906,2023-03-19,28,M,,Coordinador
34907,Trabajador_34907,2022-04-21,38,M,2025-07-11,Consultor
34908,Trabajador_34908,2024-02-01,52,M,,Director
34909,Trabajador_34909,2024-10-20,28,F,,Director
34910,Trabajador_34910,2024-09-28,19,F,,Director
34911,Trabajador_34911,2023-03-13,27,F,,Coordinador
34912,Trabajador_34912,2024-03-11,38,F,2024-09-29,Analista
34913,Trabajador_34913,2024-09-01,38,M,,Ingeniero
34914,Trabajador_34914,2025-04-24,64,F,,Director
34915,Trabajador_34915,2025-03-26,57,M,,Gerente
34916,Trabajador_34916,2024-08-20,60,F,,Gerente
34917,Trabajador_34917,2024-03-19,42,M,,Analista
34918,Trabajador_34918,2024-07-16,46,M,,Consultor
34919,Trabajador_34919,2023-11-06,40,M,2025-01-17,Ingeniero
34920,Trabajador_34920,2023-10-22,36,M,2024-04-21,Consultor
34921,Trabajador_34921,2025-01-12,47,F,,Gerente
34922,Trabajador_34922,2023-09-07,47,M,2024-02-08,Gerente
34923,Trabajador_34923,2024-11-06,27,F,,Director
34924,Trabajador_34924,2025-02-05,37,M,,Coordinador
34925,Trabajador_34925,2020-02-22,46,F,2021-03-25,Gerente
34926,Trabajador_34926,2025-08-13,43,M,,Gerente
34927,Trabajador_34927,2024-11-16,49,F,,Auxiliar
34928,Trabajador_34928,2024-01-10,51,F,2025-05-22,Auxiliar
34929,Trabajador_34929,2020-08-28,38,M,,Analista
34930,Trabajador_34930,2023-10-05,52,F,2025-04-26,Auxiliar
34931,Trabajador_34931,2021-12-03,33,F,,Gerente
34932,Trabajador_34932,2020-02-06,20,M,2020-08-31,Consultor
34933,Trabajador_34933,2024-04-03,33,M,,Director
34934,Trabajador_34934,2025-08-18,42,F,,Director
34935,Trabajador_34935,2022-09-23,55,F,,Director
34936,Trabajador_34936,2024-07-27,45,F,,Analista
34937,Trabajador_34937,2025-10-07,21,M,,Ingeniero
34938,Trabajador_34938,2022-07-17,48,F,2024-09-24,Gerente
34939,Trabajador_34939,2024-06-16,65,F,,Gerente
34940,Trabajador_34940,2025-06-01,49,F,,Gerente
34941,Trabajador_34941,2024-02-10,34,F,2025-06-04,Ingeniero
34942,Trabajador_34942,2025-03-09,30,F,,Ingeniero
34943,Trabajador_34943,2023-02-06,40,F,,Coordinador
34944,Trabajador_34944,2024-03-04,59,M,,Gerente
34945,Trabajador_34945,2025-05-12,58,F,,Gerente
34946,Trabajador_34946,2025-05-07,18,M,,Auxiliar
34947,Trabajador_34947,2024-11-12,31,M,,Consultor
34948,Trabajador_34948,2025-01-05,58,F,2025-08-11,Gerente
34949,Trabajador_34949,2025-02-20,39,M,,Gerente
34950,Trabajador_34950,2025-10-11,41,M,,Gerente
34951,Trabajador_34951,2024-03-05,50,M,,Analista
34952,Trabajador_34952,2022-07-06,59,M,2024-01-02,Analista
34953,Trabajador_34953,2024-01-21,35,F,,Coordinador
34954,Trabajador_34954,2025-01-26,62,F,,Coordinador
34955,Trabajador_34955,2024-03-11,36,M,,Gerente
34956,Trabajador_34956,2024-02-06,56,F,,Consultor
34957,Trabajador_34957,2023-10-06,40,M,,Gerente
34958,Trabajador_34958,2020-12-14,64,F,2022-04-16,Gerente
34959,Trabajador_34959,2023-11-15,33,M,2024-02-11,Auxiliar
34960,Trabajador_34960,2024-10-23,28,M,,Auxiliar
34961,Trabajador_34961,2022-08-27,42,M,2025-12-02,Ingeniero
34962,Trabajador_34962,2023-09-03,45,M,2025-07-13,Gerente
34963,Trabajador_34963,2022-07-01,55,F,2025-10-06,Consultor
34964,Trabajador_34964,2023-10-07,60,F,,Coordinador
34965,Trabajador_34965,2023-05-05,28,M,,Ingeniero
34966,Trabajador_34966,2025-03-06,32,F,2025-08-02,Gerente
34967,Trabajador_34967,2022-11-07,30,M,2025-05-23,Director
34968,Trabajador_34968,2025-11-11,32,F,,Gerente
34969,Trabajador_34969,2021-04-23,41,M,2024-10-19,Analista
34970,Trabajador_34970,2022-09-26,52,M,2022-12-25,Ingeniero
34971,Trabajador_34971,2024-07-21,51,F,,Analista
34972,Trabajador_34972,2025-05-04,33,F,,Coordinador
34973,Trabajador_34973,2023-04-15,29,M,2023-10-03,Auxiliar
34974,Trabajador_34974,2021-09-02,49,F,2024-05-14,Consultor
34975,Trabajador_34975,2021-06-10,21,F,,Director
34976,Trabajador_34976,2024-04-24,39,F,2025-09-20,Consultor
34977,Trabajador_34977,2025-06-22,65,F,,Analista
34978,Trabajador_34978,2024-03-12,38,F,,Coordinador
34979,Trabajador_34979,2025-01-22,19,M,2025-07-29,Auxiliar
34980,Trabajador_34980,2025-10-10,22,F,,Gerente
34981,Trabajador_34981,2023-03-27,23,F,2025-08-30,Director
34982,Trabajador_34982,2021-03-03,19,F,2023-06-02,Coordinador
34983,Trabajador_34983,2024-08-11,29,F,2025-02-05,Director
34984,Trabajador_34984,2022-11-14,52,M,2025-12-01,Consultor
34985,Trabajador_34985,2022-03-07,60,F,,Consultor
34986,Trabajador_34986,2020-08-16,54,F,2022-07-10,Analista
34987,Trabajador_34987,2023-06-04,30,F,2024-07-04,Coordinador
34988,Trabajador_34988,2023-08-03,38,F,2024-02-01,Analista
34989,Trabajador_34989,2024-08-20,35,F,,Ingeniero
34990,Trabajador_34990,2025-06-13,26,F,,Gerente
34991,Trabajador_34991,2024-02-27,27,F,,Coordinador
34992,Trabajador_34992,2023-01-17,38,M,2023-11-13,Analista
34993,Trabajador_34993,2023-08-22,46,M,2025-01-15,Coordinador
34994,Trabajador_34994,2023-06-05,33,M,2024-10-18,Director
34995,Trabajador_34995,2023-02-20,44,M,2023-11-23,Ingeniero
34996,Trabajador_34996,2024-10-26,57,M,2025-12-20,Gerente
34997,Trabajador_34997,2021-03-13,24,F,2022-11-24,Auxiliar
34998,Trabajador_34998,2023-12-09,62,F,,Ingeniero
34999,Trabajador_34999,2025-10-07,31,F,,Ingeniero
35000,Trabajador_35000,2024-04-10,51,M,,Gerente
35001,Trabajador_35001,2024-08-24,28,F,,Coordinador
35002,Trabajador_35002,2025-11-23,63,M,,Analista
35003,Trabajador_35003,2024-10-10,22,M,,Analista
35004,Trabajador_35004,2025-07-23,25,M,,Auxiliar
35005,Trabajador_35005,2021-04-01,31,M,2023-07-26,Gerente
35006,Trabajador_35006,2025-10-08,21,M,,Gerente
35007,Trabajador_35007,2021-01-13,62,F,2022-01-28,Ingeniero
35008,Trabajador_35008,2024-05-15,65,F,2025-05-07,Ingeniero
35009,Trabajador_35009,2024-10-13,21,M,,Gerente
35010,Trabajador_35010,2024-07-06,33,M,2025-04-24,Director
35011,Trabajador_35011,2023-07-19,58,M,2024-02-12,Gerente
35012,Trabajador_35012,2025-01-22,44,F,,Auxiliar
35013,Trabajador_35013,2024-04-08,59,M,,Director
35014,Trabajador_35014,2023-11-01,26,F,,Director
35015,Trabajador_35015,2022-08-12,50,F,2023-09-22,Coordinador
35016,Trabajador_35016,2023-08-17,28,M,,Gerente
35017,Trabajador_35017,2024-02-12,60,M,,Ingeniero
35018,Trabajador_35018,2025-01-05,56,M,,Analista
35019,Trabajador_35019,2024-08-15,26,M,,Coordinador
35020,Trabajador_35020,2025-06-25,65,M,,Auxiliar
35021,Trabajador_35021,2024-06-02,58,F,,Director
35022,Trabajador_35022,2021-01-14,21,M,2023-06-07,Director
35023,Trabajador_35023,2021-10-08,20,M,2024-12-22,Ingeniero
35024,Trabajador_35024,2021-06-14,61,M,2022-06-07,Auxiliar
35025,Trabajador_35025,2024-03-27,52,F,2024-10-21,Coordinador
35026,Trabajador_35026,2021-09-21,54,F,2022-10-11,Coordinador
35027,Trabajador_35027,2024-11-15,59,F,,Consultor
35028,Trabajador_35028,2024-09-26,51,F,,Consultor
35029,Trabajador_35029,2025-02-17,54,F,,Analista
35030,Trabajador_35030,2021-10-11,39,F,2024-05-17,Gerente
35031,Trabajador_35031,2020-11-17,54,M,2021-11-21,Ingeniero
35032,Trabajador_35032,2021-02-24,53,M,2022-05-30,Coordinador
35033,Trabajador_35033,2022-02-24,54,M,2023-05-25,Director
35034,Trabajador_35034,2024-07-20,32,F,,Consultor
35035,Trabajador_35035,2022-02-02,27,M,2024-01-20,Auxiliar
35036,Trabajador_35036,2025-12-20,46,M,,Analista
35037,Trabajador_35037,2025-11-15,31,F,,Coordinador
35038,Trabajador_35038,2025-04-14,56,M,,Gerente
35039,Trabajador_35039,2021-04-27,51,M,2024-08-30,Ingeniero
35040,Trabajador_35040,2022-11-15,25,F,,Analista
35041,Trabajador_35041,2024-04-26,20,M,2025-02-17,Ingeniero
35042,Trabajador_35042,2025-04-13,64,M,,Ingeniero
35043,Trabajador_35043,2025-07-17,55,F,,Coordinador
35044,Trabajador_35044,2025-09-04,44,M,,Gerente
35045,Trabajador_35045,2025-12-14,48,F,,Director
35046,Trabajador_35046,2023-05-17,29,M,2025-09-05,Consultor
35047,Trabajador_35047,2023-09-03,26,F,2025-12-03,Consultor
35048,Trabajador_35048,2021-07-07,38,M,2022-06-26,Consultor
35049,Trabajador_35049,2022-12-28,60,M,2025-08-07,Coordinador
35050,Trabajador_35050,2024-10-16,61,M,,Ingeniero
35051,Trabajador_35051,2022-12-10,40,F,2025-05-01,Analista
35052,Trabajador_35052,2021-09-03,47,M,2024-01-06,Auxiliar
35053,Trabajador_35053,2025-10-25,65,M,,Ingeniero
35054,Trabajador_35054,2022-11-08,52,F,2025-07-06,Analista
35055,Trabajador_35055,2023-01-26,53,M,,Auxiliar
35056,Trabajador_35056,2024-10-13,35,M,,Director
35057,Trabajador_35057,2024-01-04,30,M,,Director
35058,Trabajador_35058,2021-04-16,18,M,2022-05-23,Gerente
35059,Trabajador_35059,2023-12-02,53,M,,Consultor
35060,Trabajador_35060,2024-05-19,37,M,,Analista
35061,Trabajador_35061,2024-02-26,28,F,2025-06-16,Analista
35062,Trabajador_35062,2021-08-05,22,M,2023-08-09,Director
35063,Trabajador_35063,2021-02-18,42,F,2021-11-06,Director
35064,Trabajador_35064,2022-12-22,34,M,2025-08-26,Coordinador
35065,Trabajador_35065,2021-05-15,23,F,2022-06-04,Gerente
35066,Trabajador_35066,2022-08-16,29,M,,Director
35067,Trabajador_35067,2024-07-26,28,M,,Analista
35068,Trabajador_35068,2025-12-08,32,M,,Ingeniero
35069,Trabajador_35069,2025-05-10,26,M,,Coordinador
35070,Trabajador_35070,2025-02-13,58,F,,Consultor
35071,Trabajador_35071,2025-12-22,64,F,,Consultor
35072,Trabajador_35072,2024-02-04,38,F,,Coordinador
35073,Trabajador_35073,2024-04-11,47,F,2024-07-28,Analista
35074,Trabajador_35074,2021-04-03,46,M,2023-04-01,Director
35075,Trabajador_35075,2023-08-18,50,M,2025-07-23,Ingeniero
35076,Trabajador_35076,2021-10-15,50,M,2021-12-28,Coordinador
35077,Trabajador_35077,2024-02-02,47,F,,Analista
35078,Trabajador_35078,2022-05-07,26,F,,Coordinador
35079,Trabajador_35079,2024-05-16,34,F,,Director
35080,Trabajador_35080,2025-03-16,50,F,,Auxiliar
35081,Trabajador_35081,2025-07-16,59,F,,Ingeniero
35082,Trabajador_35082,2021-03-24,61,F,2024-05-21,Director
35083,Trabajador_35083,2025-11-27,48,M,,Consultor
35084,Trabajador_35084,2025-02-08,39,F,,Auxiliar
35085,Trabajador_35085,2023-06-09,32,F,2025-11-15,Auxiliar
35086,Trabajador_35086,2021-12-07,57,M,2022-08-17,Director
35087,Trabajador_35087,2024-02-06,40,F,2024-03-18,Auxiliar
35088,Trabajador_35088,2023-02-17,46,M,2025-11-14,Consultor
35089,Trabajador_35089,2022-07-17,28,F,2023-07-05,Auxiliar
35090,Trabajador_35090,2022-09-19,35,M,,Analista
35091,Trabajador_35091,2025-10-01,52,F,,Coordinador
35092,Trabajador_35092,2024-08-24,19,F,2025-11-17,Auxiliar
35093,Trabajador_35093,2023-09-02,31,M,,Coordinador
35094,Trabajador_35094,2022-10-11,29,M,2024-11-23,Coordinador
35095,Trabajador_35095,2024-08-24,52,M,,Consultor
35096,Trabajador_35096,2025-03-21,60,M,,Gerente
35097,Trabajador_35097,2022-11-22,35,M,2024-11-22,Coordinador
35098,Trabajador_35098,2025-06-19,56,F,,Director
35099,Trabajador_35099,2024-11-13,49,M,,Gerente
35100,Trabajador_35100,2025-02-01,54,M,,Consultor
35101,Trabajador_35101,2024-12-10,32,F,2025-07-22,Director
35102,Trabajador_35102,2023-09-06,40,M,,Coordinador
35103,Trabajador_35103,2021-02-24,45,M,2024-09-22,Consultor
35104,Trabajador_35104,2025-09-12,18,M,,Analista
35105,Trabajador_35105,2023-08-24,18,M,2025-10-28,Gerente
35106,Trabajador_35106,2025-10-07,62,F,2025-12-29,Gerente
35107,Trabajador_35107,2022-06-28,42,M,2025-09-20,Gerente
35108,Trabajador_35108,2025-09-03,22,F,,Coordinador
35109,Trabajador_35109,2025-09-21,21,M,,Director
35110,Trabajador_35110,2023-10-22,21,F,,Ingeniero
35111,Trabajador_35111,2023-06-14,63,M,2024-07-06,Gerente
35112,Trabajador_35112,2023-10-16,40,F,,Ingeniero
35113,Trabajador_35113,2024-03-10,54,M,,Consultor
35114,Trabajador_35114,2024-02-27,49,M,,Director
35115,Trabajador_35115,2023-01-22,45,M,,Auxiliar
35116,Trabajador_35116,2025-03-12,30,F,,Consultor
35117,Trabajador_35117,2023-02-26,36,F,2024-04-01,Director
35118,Trabajador_35118,2024-05-19,60,M,,Gerente
35119,Trabajador_35119,2025-07-12,18,M,,Auxiliar
35120,Trabajador_35120,2022-08-23,25,F,,Consultor
35121,Trabajador_35121,2022-12-05,19,F,2024-01-09,Coordinador
35122,Trabajador_35122,2022-03-20,51,M,2024-05-28,Gerente
35123,Trabajador_35123,2023-09-23,30,M,,Director
35124,Trabajador_35124,2022-02-06,54,F,2022-09-02,Ingeniero
35125,Trabajador_35125,2023-08-03,37,M,2024-06-15,Ingeniero
35126,Trabajador_35126,2022-11-15,35,F,2024-01-06,Coordinador
35127,Trabajador_35127,2024-06-21,51,F,2025-12-29,Coordinador
35128,Trabajador_35128,2025-12-13,40,M,,Ingeniero
35129,Trabajador_35129,2023-05-10,48,M,2024-12-06,Coordinador
35130,Trabajador_35130,2024-04-27,35,F,,Director
35131,Trabajador_35131,2022-06-19,59,F,,Consultor
35132,Trabajador_35132,2024-05-08,22,F,,Director
35133,Trabajador_35133,2023-05-03,29,F,,Analista
35134,Trabajador_35134,2024-07-09,20,F,,Coordinador
35135,Trabajador_35135,2025-01-21,39,F,,Coordinador
35136,Trabajador_35136,2023-05-26,45,M,,Consultor
35137,Trabajador_35137,2021-01-08,57,M,2023-05-04,Auxiliar
35138,Trabajador_35138,2025-02-17,52,F,2025-10-02,Auxiliar
35139,Trabajador_35139,2025-07-17,55,M,,Ingeniero
35140,Trabajador_35140,2024-02-06,27,F,2024-06-03,Auxiliar
35141,Trabajador_35141,2024-09-08,59,F,,Auxiliar
35142,Trabajador_35142,2023-06-01,22,F,,Analista
35143,Trabajador_35143,2023-04-25,57,F,2024-07-22,Analista
35144,Trabajador_35144,2024-05-24,59,F,,Gerente
35145,Trabajador_35145,2024-08-21,19,M,,Analista
35146,Trabajador_35146,2025-12-05,21,M,,Gerente
35147,Trabajador_35147,2020-06-16,63,M,2024-06-22,Coordinador
35148,Trabajador_35148,2021-06-13,62,M,2024-07-15,Consultor
35149,Trabajador_35149,2022-03-28,22,F,2024-01-28,Gerente
35150,Trabajador_35150,2024-05-22,27,F,,Coordinador
35151,Trabajador_35151,2021-03-08,43,M,2021-10-28,Auxiliar
35152,Trabajador_35152,2025-08-22,51,F,2025-11-15,Coordinador
35153,Trabajador_35153,2023-09-08,35,M,,Coordinador
35154,Trabajador_35154,2025-03-13,27,M,,Ingeniero
35155,Trabajador_35155,2023-05-07,51,M,2024-03-02,Auxiliar
35156,Trabajador_35156,2024-08-21,19,F,,Auxiliar
35157,Trabajador_35157,2023-12-28,22,F,,Consultor
35158,Trabajador_35158,2023-05-23,52,M,2024-12-21,Consultor
35159,Trabajador_35159,2023-08-18,24,M,,Gerente
35160,Trabajador_35160,2022-10-06,33,M,2025-08-01,Gerente
35161,Trabajador_35161,2023-08-06,50,M,2025-06-02,Auxiliar
35162,Trabajador_35162,2024-01-25,38,M,2025-08-05,Director
35163,Trabajador_35163,2025-11-14,27,M,,Gerente
35164,Trabajador_35164,2022-10-13,46,M,2025-05-08,Coordinador
35165,Trabajador_35165,2024-10-16,27,M,2025-10-03,Analista
35166,Trabajador_35166,2024-12-15,40,F,,Auxiliar
35167,Trabajador_35167,2025-02-17,35,F,,Director
35168,Trabajador_35168,2023-06-22,25,M,2025-04-15,Consultor
35169,Trabajador_35169,2025-04-06,52,M,,Analista
35170,Trabajador_35170,2024-05-25,53,F,,Director
35171,Trabajador_35171,2021-02-21,50,M,2023-10-15,Ingeniero
35172,Trabajador_35172,2023-01-20,61,M,,Coordinador
35173,Trabajador_35173,2022-03-27,37,M,2022-07-19,Director
35174,Trabajador_35174,2022-08-08,25,F,2025-08-22,Coordinador
35175,Trabajador_35175,2024-12-27,43,M,,Ingeniero
35176,Trabajador_35176,2025-12-01,26,M,,Director
35177,Trabajador_35177,2025-12-21,41,M,,Analista
35178,Trabajador_35178,2021-06-25,33,F,2024-04-21,Coordinador
35179,Trabajador_35179,2023-12-25,39,M,2024-05-30,Consultor
35180,Trabajador_35180,2024-11-03,48,F,,Auxiliar
35181,Trabajador_35181,2024-10-06,47,M,,Director
35182,Trabajador_35182,2022-01-03,49,M,,Director
35183,Trabajador_35183,2025-09-13,52,F,,Ingeniero
35184,Trabajador_35184,2020-06-22,18,F,2023-01-19,Ingeniero
35185,Trabajador_35185,2025-09-24,36,F,,Gerente
35186,Trabajador_35186,2020-09-21,52,M,2021-03-09,Ingeniero
35187,Trabajador_35187,2024-01-19,33,F,2025-05-03,Coordinador
